[30-Oct-2017 15:05:03] PHP Warning:  rename(../users/meichan/48/.htaccess_disabled,../users/meichan/48/.htaccess): No such file or directory in /home1/tltsecure/apache2/htdocs/vq/vqEdit/makePublic.php on line 8
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Notice:  Undefined property: stdClass::$canAccessData in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
[14-Nov-2017 19:11:07] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home1/tltsecure/apache2/htdocs/vq/vqEdit/login.php on line 81
